Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5837,CA-2016-101868,2016-09-06,16/06/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6
5849,CA-2016-121783,2016-10-11,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
5850,CA-2016-121783,2016-10-11,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51
5851,CA-2016-121783,2016-10-11,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99
5852,CA-2016-121783,2016-10-11,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76
5853,CA-2016-121783,2016-10-11,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22
5854,US-2015-138835,2015-10-09,14/09/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64
5855,CA-2016-112214,2016-05-08,11/08/2016,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488
5856,CA-2016-112214,2016-05-08,11/08/2016,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04
5857,CA-2016-112214,2016-05-08,11/08/2016,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362
5858,CA-2016-112214,2016-05-08,11/08/2016,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76
5860,CA-2016-108119,2016-01-11,08/11/2016,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96
5865,US-2015-117968,2015-05-08,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47
5866,US-2015-117968,2015-05-08,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56
5867,US-2015-117968,2015-05-08,07/08/2015,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35
5876,CA-2016-130554,2016-07-04,09/04/2016,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736
5889,CA-2016-147879,2016-07-05,12/05/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301.0,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68
5896,CA-2015-168305,2015-01-11,08/11/2015,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4
5897,CA-2015-168305,2015-01-11,08/11/2015,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4
5927,US-2015-118997,2015-08-04,12/04/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601.0,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92
5928,CA-2015-114314,2015-11-10,15/10/2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701.0,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31
5929,CA-2015-114314,2015-11-10,15/10/2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701.0,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92
5955,CA-2015-155796,2015-11-11,15/11/2015,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601.0,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968
5956,CA-2015-155796,2015-11-11,15/11/2015,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601.0,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96
5962,CA-2015-140732,2015-11-11,13/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928
5963,CA-2015-140732,2015-11-11,13/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78
5964,CA-2015-140732,2015-11-11,13/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92
5979,CA-2015-117765,2015-07-09,13/09/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9
5980,CA-2015-117765,2015-07-09,13/09/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06
5981,CA-2015-117765,2015-07-09,13/09/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96
5982,CA-2015-117765,2015-07-09,13/09/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86
5999,US-2015-112991,2015-10-12,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352
6000,US-2015-112991,2015-10-12,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92
6001,US-2015-112991,2015-10-12,14/12/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
6006,CA-2016-100657,2016-02-11,07/11/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764
6016,CA-2015-102652,2015-06-04,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96
6017,CA-2015-102652,2015-06-04,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
6018,CA-2015-102652,2015-06-04,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44
6019,CA-2015-102652,2015-06-04,12/04/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48
6020,CA-2015-152422,2015-05-10,10/10/2015,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92
6046,CA-2016-113215,2016-03-09,08/09/2016,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152
6048,CA-2016-105571,2016-07-11,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142.0,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146
6049,CA-2016-105571,2016-07-11,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485
6058,CA-2015-107524,2015-02-03,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36
6059,CA-2015-107524,2015-02-03,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4
6061,CA-2016-134201,2016-10-04,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609.0,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04
6062,CA-2016-134201,2016-10-04,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609.0,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67
6066,CA-2016-119942,2016-05-04,07/04/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904
6173,US-2015-106299,2015-02-08,08/08/2015,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7
6174,US-2015-106299,2015-02-08,08/08/2015,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2
6175,US-2015-106299,2015-02-08,08/08/2015,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38
6186,CA-2016-138331,2016-07-08,12/08/2016,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8
6215,CA-2015-128538,2015-11-10,15/10/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64
6226,CA-2016-133445,2016-05-10,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6227,CA-2016-133445,2016-05-10,09/10/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206.0,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168
6228,CA-2015-148782,2015-02-11,07/11/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061.0,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",88.776
6239,CA-2016-134075,2016-12-12,16/12/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5
6240,CA-2016-134075,2016-12-12,16/12/2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
6252,CA-2015-101147,2015-02-12,04/12/2015,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394
6253,CA-2015-165806,2015-07-04,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32
6254,CA-2015-165806,2015-07-04,07/04/2015,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062.0,South,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97
6255,CA-2016-151624,2016-08-09,14/09/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36
6257,CA-2016-133977,2016-06-09,08/09/2016,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6261,CA-2016-162607,2016-12-05,18/05/2016,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592
6266,CA-2015-146731,2015-03-11,08/11/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6267,CA-2015-146731,2015-03-11,08/11/2015,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856
6268,CA-2016-115392,2016-01-10,04/10/2016,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138.0,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98
6269,CA-2016-115392,2016-01-10,04/10/2016,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45
6288,CA-2015-100090,2015-08-07,12/07/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488
6289,CA-2015-100090,2015-08-07,12/07/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704
6301,US-2015-161305,2015-06-06,12/06/2015,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588
6302,US-2015-161305,2015-06-06,12/06/2015,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984
6312,CA-2015-112837,2015-11-09,16/09/2015,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
6323,CA-2015-141299,2015-03-06,07/06/2015,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
6335,CA-2015-133305,2015-11-07,15/07/2015,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12
6336,CA-2015-133305,2015-11-07,15/07/2015,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28
6343,CA-2016-146255,2016-07-03,10/03/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85
6344,CA-2016-146255,2016-07-03,10/03/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44
6345,CA-2016-146255,2016-07-03,10/03/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28
6346,CA-2016-146255,2016-07-03,10/03/2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97
6348,CA-2016-104486,2016-01-05,06/05/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
6349,CA-2016-104486,2016-01-05,06/05/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32
6350,CA-2016-104486,2016-01-05,06/05/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109.0,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06
6354,US-2016-109015,2016-06-09,12/09/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
6355,US-2016-109015,2016-06-09,12/09/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011.0,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98
6356,CA-2015-110611,2015-06-10,13/10/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
6361,CA-2016-115693,2016-10-12,15/12/2016,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032.0,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
